Date,Price,Price_lag1,Price_lag2,Price_lag3,Price_lag4,Price_lag5,Price_lag6,Price_lag7,Price_lag8,Price_lag9,Price_lag10
2017-07-11,45.23,44.6,44.39,45.7,45.34,47.13,47.29,46.29,45.2,44.99,44.49
2017-07-12,45.66,45.23,44.6,44.39,45.7,45.34,47.13,47.29,46.29,45.2,44.99
2017-07-13,46.25,45.66,45.23,44.6,44.39,45.7,45.34,47.13,47.29,46.29,45.2
2017-07-14,46.75,46.25,45.66,45.23,44.6,44.39,45.7,45.34,47.13,47.29,46.29
2017-07-17,46.23,46.75,46.25,45.66,45.23,44.6,44.39,45.7,45.34,47.13,47.29
2017-07-18,46.59,46.23,46.75,46.25,45.66,45.23,44.6,44.39,45.7,45.34,47.13
2017-07-19,47.32,46.59,46.23,46.75,46.25,45.66,45.23,44.6,44.39,45.7,45.34
2017-07-20,46.92,47.32,46.59,46.23,46.75,46.25,45.66,45.23,44.6,44.39,45.7
2017-07-21,45.95,46.92,47.32,46.59,46.23,46.75,46.25,45.66,45.23,44.6,44.39
2017-07-24,46.51,45.95,46.92,47.32,46.59,46.23,46.75,46.25,45.66,45.23,44.6
2017-07-25,48.02,46.51,45.95,46.92,47.32,46.59,46.23,46.75,46.25,45.66,45.23
2017-07-26,48.85,48.02,46.51,45.95,46.92,47.32,46.59,46.23,46.75,46.25,45.66
2017-07-27,49.17,48.85,48.02,46.51,45.95,46.92,47.32,46.59,46.23,46.75,46.25
2017-07-28,49.81,49.17,48.85,48.02,46.51,45.95,46.92,47.32,46.59,46.23,46.75
2017-07-31,50.26,49.81,49.17,48.85,48.02,46.51,45.95,46.92,47.32,46.59,46.23
2017-08-01,49.29,50.26,49.81,49.17,48.85,48.02,46.51,45.95,46.92,47.32,46.59
2017-08-02,49.73,49.29,50.26,49.81,49.17,48.85,48.02,46.51,45.95,46.92,47.32
2017-08-03,49.19,49.73,49.29,50.26,49.81,49.17,48.85,48.02,46.51,45.95,46.92
2017-08-04,49.73,49.19,49.73,49.29,50.26,49.81,49.17,48.85,48.02,46.51,45.95
2017-08-07,49.57,49.73,49.19,49.73,49.29,50.26,49.81,49.17,48.85,48.02,46.51
2017-08-08,49.17,49.57,49.73,49.19,49.73,49.29,50.26,49.81,49.17,48.85,48.02
2017-08-09,49.56,49.17,49.57,49.73,49.19,49.73,49.29,50.26,49.81,49.17,48.85
2017-08-10,48.59,49.56,49.17,49.57,49.73,49.19,49.73,49.29,50.26,49.81,49.17
2017-08-11,48.82,48.59,49.56,49.17,49.57,49.73,49.19,49.73,49.29,50.26,49.81
2017-08-14,47.59,48.82,48.59,49.56,49.17,49.57,49.73,49.19,49.73,49.29,50.26
2017-08-15,47.55,47.59,48.82,48.59,49.56,49.17,49.57,49.73,49.19,49.73,49.29
2017-08-16,46.78,47.55,47.59,48.82,48.59,49.56,49.17,49.57,49.73,49.19,49.73
2017-08-17,47.09,46.78,47.55,47.59,48.82,48.59,49.56,49.17,49.57,49.73,49.19
2017-08-18,48.51,47.09,46.78,47.55,47.59,48.82,48.59,49.56,49.17,49.57,49.73
2017-08-21,47.37,48.51,47.09,46.78,47.55,47.59,48.82,48.59,49.56,49.17,49.57
2017-08-22,47.64,47.37,48.51,47.09,46.78,47.55,47.59,48.82,48.59,49.56,49.17
2017-08-23,48.41,47.64,47.37,48.51,47.09,46.78,47.55,47.59,48.82,48.59,49.56
2017-08-24,47.43,48.41,47.64,47.37,48.51,47.09,46.78,47.55,47.59,48.82,48.59
2017-08-25,47.87,47.43,48.41,47.64,47.37,48.51,47.09,46.78,47.55,47.59,48.82
2017-08-28,46.57,47.87,47.43,48.41,47.64,47.37,48.51,47.09,46.78,47.55,47.59
2017-08-29,46.44,46.57,47.87,47.43,48.41,47.64,47.37,48.51,47.09,46.78,47.55
2017-08-30,45.96,46.44,46.57,47.87,47.43,48.41,47.64,47.37,48.51,47.09,46.78
2017-08-31,47.23,45.96,46.44,46.57,47.87,47.43,48.41,47.64,47.37,48.51,47.09
2017-09-01,47.29,47.23,45.96,46.44,46.57,47.87,47.43,48.41,47.64,47.37,48.51
2017-09-03,47.32,47.29,47.23,45.96,46.44,46.57,47.87,47.43,48.41,47.64,47.37
2017-09-04,47.41,47.32,47.29,47.23,45.96,46.44,46.57,47.87,47.43,48.41,47.64
2017-09-05,48.66,47.41,47.32,47.29,47.23,45.96,46.44,46.57,47.87,47.43,48.41
2017-09-06,49.16,48.66,47.41,47.32,47.29,47.23,45.96,46.44,46.57,47.87,47.43
2017-09-07,49.09,49.16,48.66,47.41,47.32,47.29,47.23,45.96,46.44,46.57,47.87
2017-09-08,47.48,49.09,49.16,48.66,47.41,47.32,47.29,47.23,45.96,46.44,46.57
2017-09-11,48.07,47.48,49.09,49.16,48.66,47.41,47.32,47.29,47.23,45.96,46.44
2017-09-12,48.23,48.07,47.48,49.09,49.16,48.66,47.41,47.32,47.29,47.23,45.96
2017-09-13,49.3,48.23,48.07,47.48,49.09,49.16,48.66,47.41,47.32,47.29,47.23
2017-09-14,49.89,49.3,48.23,48.07,47.48,49.09,49.16,48.66,47.41,47.32,47.29
2017-09-15,49.89,49.89,49.3,48.23,48.07,47.48,49.09,49.16,48.66,47.41,47.32
2017-09-18,49.91,49.89,49.89,49.3,48.23,48.07,47.48,49.09,49.16,48.66,47.41
2017-09-19,49.48,49.91,49.89,49.89,49.3,48.23,48.07,47.48,49.09,49.16,48.66
2017-09-20,50.41,49.48,49.91,49.89,49.89,49.3,48.23,48.07,47.48,49.09,49.16
2017-09-21,50.55,50.41,49.48,49.91,49.89,49.89,49.3,48.23,48.07,47.48,49.09
2017-09-22,50.66,50.55,50.41,49.48,49.91,49.89,49.89,49.3,48.23,48.07,47.48
2017-09-25,52.22,50.66,50.55,50.41,49.48,49.91,49.89,49.89,49.3,48.23,48.07
2017-09-26,51.88,52.22,50.66,50.55,50.41,49.48,49.91,49.89,49.89,49.3,48.23
2017-09-27,52.43,51.88,52.22,50.66,50.55,50.41,49.48,49.91,49.89,49.89,49.3
2017-09-28,51.87,52.43,51.88,52.22,50.66,50.55,50.41,49.48,49.91,49.89,49.89
2017-09-29,51.95,51.87,52.43,51.88,52.22,50.66,50.55,50.41,49.48,49.91,49.89
2017-10-02,50.9,51.95,51.87,52.43,51.88,52.22,50.66,50.55,50.41,49.48,49.91
2017-10-03,50.74,50.9,51.95,51.87,52.43,51.88,52.22,50.66,50.55,50.41,49.48
2017-10-04,50.32,50.74,50.9,51.95,51.87,52.43,51.88,52.22,50.66,50.55,50.41
2017-10-05,51.15,50.32,50.74,50.9,51.95,51.87,52.43,51.88,52.22,50.66,50.55
2017-10-06,49.65,51.15,50.32,50.74,50.9,51.95,51.87,52.43,51.88,52.22,50.66
2017-10-09,49.93,49.65,51.15,50.32,50.74,50.9,51.95,51.87,52.43,51.88,52.22
2017-10-10,51.23,49.93,49.65,51.15,50.32,50.74,50.9,51.95,51.87,52.43,51.88
2017-10-11,51.6,51.23,49.93,49.65,51.15,50.32,50.74,50.9,51.95,51.87,52.43
2017-10-12,50.93,51.6,51.23,49.93,49.65,51.15,50.32,50.74,50.9,51.95,51.87
2017-10-13,51.73,50.93,51.6,51.23,49.93,49.65,51.15,50.32,50.74,50.9,51.95
2017-10-16,52.14,51.73,50.93,51.6,51.23,49.93,49.65,51.15,50.32,50.74,50.9
2017-10-17,52.11,52.14,51.73,50.93,51.6,51.23,49.93,49.65,51.15,50.32,50.74
2017-10-18,52.26,52.11,52.14,51.73,50.93,51.6,51.23,49.93,49.65,51.15,50.32
2017-10-19,51.51,52.26,52.11,52.14,51.73,50.93,51.6,51.23,49.93,49.65,51.15
2017-10-20,51.84,51.51,52.26,52.11,52.14,51.73,50.93,51.6,51.23,49.93,49.65
2017-10-23,52.08,51.84,51.51,52.26,52.11,52.14,51.73,50.93,51.6,51.23,49.93
2017-10-24,52.67,52.08,51.84,51.51,52.26,52.11,52.14,51.73,50.93,51.6,51.23
2017-10-25,52.43,52.67,52.08,51.84,51.51,52.26,52.11,52.14,51.73,50.93,51.6
2017-10-26,52.86,52.43,52.67,52.08,51.84,51.51,52.26,52.11,52.14,51.73,50.93
2017-10-27,54.09,52.86,52.43,52.67,52.08,51.84,51.51,52.26,52.11,52.14,51.73
2017-10-30,54.37,54.09,52.86,52.43,52.67,52.08,51.84,51.51,52.26,52.11,52.14
2017-10-31,54.59,54.37,54.09,52.86,52.43,52.67,52.08,51.84,51.51,52.26,52.11
2017-11-01,54.51,54.59,54.37,54.09,52.86,52.43,52.67,52.08,51.84,51.51,52.26
2017-11-02,54.77,54.51,54.59,54.37,54.09,52.86,52.43,52.67,52.08,51.84,51.51
2017-11-03,55.86,54.77,54.51,54.59,54.37,54.09,52.86,52.43,52.67,52.08,51.84
2017-11-06,57.57,55.86,54.77,54.51,54.59,54.37,54.09,52.86,52.43,52.67,52.08
2017-11-07,57.43,57.57,55.86,54.77,54.51,54.59,54.37,54.09,52.86,52.43,52.67
2017-11-08,57.05,57.43,57.57,55.86,54.77,54.51,54.59,54.37,54.09,52.86,52.43
2017-11-09,57.39,57.05,57.43,57.57,55.86,54.77,54.51,54.59,54.37,54.09,52.86
2017-11-10,56.98,57.39,57.05,57.43,57.57,55.86,54.77,54.51,54.59,54.37,54.09
2017-11-13,56.97,56.98,57.39,57.05,57.43,57.57,55.86,54.77,54.51,54.59,54.37
2017-11-14,55.89,56.97,56.98,57.39,57.05,57.43,57.57,55.86,54.77,54.51,54.59
2017-11-15,55.52,55.89,56.97,56.98,57.39,57.05,57.43,57.57,55.86,54.77,54.51
2017-11-16,55.35,55.52,55.89,56.97,56.98,57.39,57.05,57.43,57.57,55.86,54.77
2017-11-17,56.71,55.35,55.52,55.89,56.97,56.98,57.39,57.05,57.43,57.57,55.86
2017-11-20,56.42,56.71,55.35,55.52,55.89,56.97,56.98,57.39,57.05,57.43,57.57
2017-11-21,56.92,56.42,56.71,55.35,55.52,55.89,56.97,56.98,57.39,57.05,57.43
2017-11-22,58.02,56.92,56.42,56.71,55.35,55.52,55.89,56.97,56.98,57.39,57.05
2017-11-23,58.38,58.02,56.92,56.42,56.71,55.35,55.52,55.89,56.97,56.98,57.39
2017-11-24,58.91,58.38,58.02,56.92,56.42,56.71,55.35,55.52,55.89,56.97,56.98
2017-11-27,58.16,58.91,58.38,58.02,56.92,56.42,56.71,55.35,55.52,55.89,56.97
2017-11-28,58.05,58.16,58.91,58.38,58.02,56.92,56.42,56.71,55.35,55.52,55.89
2017-11-29,57.36,58.05,58.16,58.91,58.38,58.02,56.92,56.42,56.71,55.35,55.52
2017-11-30,57.45,57.36,58.05,58.16,58.91,58.38,58.02,56.92,56.42,56.71,55.35
2017-12-01,58.38,57.45,57.36,58.05,58.16,58.91,58.38,58.02,56.92,56.42,56.71
2017-12-04,57.49,58.38,57.45,57.36,58.05,58.16,58.91,58.38,58.02,56.92,56.42
2017-12-05,57.67,57.49,58.38,57.45,57.36,58.05,58.16,58.91,58.38,58.02,56.92
2017-12-06,56.03,57.67,57.49,58.38,57.45,57.36,58.05,58.16,58.91,58.38,58.02
2017-12-07,56.75,56.03,57.67,57.49,58.38,57.45,57.36,58.05,58.16,58.91,58.38
2017-12-08,57.44,56.75,56.03,57.67,57.49,58.38,57.45,57.36,58.05,58.16,58.91
2017-12-11,58.05,57.44,56.75,56.03,57.67,57.49,58.38,57.45,57.36,58.05,58.16
2017-12-12,57.16,58.05,57.44,56.75,56.03,57.67,57.49,58.38,57.45,57.36,58.05
2017-12-13,56.59,57.16,58.05,57.44,56.75,56.03,57.67,57.49,58.38,57.45,57.36
2017-12-14,57.08,56.59,57.16,58.05,57.44,56.75,56.03,57.67,57.49,58.38,57.45
2017-12-15,57.33,57.08,56.59,57.16,58.05,57.44,56.75,56.03,57.67,57.49,58.38
2017-12-18,57.22,57.33,57.08,56.59,57.16,58.05,57.44,56.75,56.03,57.67,57.49
2017-12-19,57.56,57.22,57.33,57.08,56.59,57.16,58.05,57.44,56.75,56.03,57.67
2017-12-20,58.13,57.56,57.22,57.33,57.08,56.59,57.16,58.05,57.44,56.75,56.03
2017-12-21,58.4,58.13,57.56,57.22,57.33,57.08,56.59,57.16,58.05,57.44,56.75
2017-12-22,58.54,58.4,58.13,57.56,57.22,57.33,57.08,56.59,57.16,58.05,57.44
2017-12-25,58.59,58.54,58.4,58.13,57.56,57.22,57.33,57.08,56.59,57.16,58.05
2017-12-26,60.0,58.59,58.54,58.4,58.13,57.56,57.22,57.33,57.08,56.59,57.16
2017-12-27,59.69,60.0,58.59,58.54,58.4,58.13,57.56,57.22,57.33,57.08,56.59
2017-12-28,59.87,59.69,60.0,58.59,58.54,58.4,58.13,57.56,57.22,57.33,57.08
2017-12-29,60.44,59.87,59.69,60.0,58.59,58.54,58.4,58.13,57.56,57.22,57.33
2018-01-01,60.24,60.44,59.87,59.69,60.0,58.59,58.54,58.4,58.13,57.56,57.22
2018-01-02,60.38,60.24,60.44,59.87,59.69,60.0,58.59,58.54,58.4,58.13,57.56
2018-01-03,61.55,60.38,60.24,60.44,59.87,59.69,60.0,58.59,58.54,58.4,58.13
2018-01-04,61.9,61.55,60.38,60.24,60.44,59.87,59.69,60.0,58.59,58.54,58.4
2018-01-05,61.41,61.9,61.55,60.38,60.24,60.44,59.87,59.69,60.0,58.59,58.54
2018-01-08,61.72,61.41,61.9,61.55,60.38,60.24,60.44,59.87,59.69,60.0,58.59
2018-01-09,62.87,61.72,61.41,61.9,61.55,60.38,60.24,60.44,59.87,59.69,60.0
2018-01-10,63.42,62.87,61.72,61.41,61.9,61.55,60.38,60.24,60.44,59.87,59.69
2018-01-11,63.68,63.42,62.87,61.72,61.41,61.9,61.55,60.38,60.24,60.44,59.87
2018-01-12,64.23,63.68,63.42,62.87,61.72,61.41,61.9,61.55,60.38,60.24,60.44
2018-01-14,64.28,64.23,63.68,63.42,62.87,61.72,61.41,61.9,61.55,60.38,60.24
2018-01-15,64.73,64.28,64.23,63.68,63.42,62.87,61.72,61.41,61.9,61.55,60.38
2018-01-16,63.67,64.73,64.28,64.23,63.68,63.42,62.87,61.72,61.41,61.9,61.55
2018-01-17,63.92,63.67,64.73,64.28,64.23,63.68,63.42,62.87,61.72,61.41,61.9
2018-01-18,63.89,63.92,63.67,64.73,64.28,64.23,63.68,63.42,62.87,61.72,61.41
2018-01-19,63.31,63.89,63.92,63.67,64.73,64.28,64.23,63.68,63.42,62.87,61.72
2018-01-22,63.57,63.31,63.89,63.92,63.67,64.73,64.28,64.23,63.68,63.42,62.87
2018-01-23,64.31,63.57,63.31,63.89,63.92,63.67,64.73,64.28,64.23,63.68,63.42
2018-01-24,65.36,64.31,63.57,63.31,63.89,63.92,63.67,64.73,64.28,64.23,63.68
2018-01-25,65.37,65.36,64.31,63.57,63.31,63.89,63.92,63.67,64.73,64.28,64.23
2018-01-26,65.97,65.37,65.36,64.31,63.57,63.31,63.89,63.92,63.67,64.73,64.28
2018-01-29,65.39,65.97,65.37,65.36,64.31,63.57,63.31,63.89,63.92,63.67,64.73
2018-01-30,64.35,65.39,65.97,65.37,65.36,64.31,63.57,63.31,63.89,63.92,63.67
2018-01-31,64.56,64.35,65.39,65.97,65.37,65.36,64.31,63.57,63.31,63.89,63.92
2018-02-01,65.55,64.56,64.35,65.39,65.97,65.37,65.36,64.31,63.57,63.31,63.89
2018-02-02,65.07,65.55,64.56,64.35,65.39,65.97,65.37,65.36,64.31,63.57,63.31
2018-02-05,63.83,65.07,65.55,64.56,64.35,65.39,65.97,65.37,65.36,64.31,63.57
2018-02-06,63.11,63.83,65.07,65.55,64.56,64.35,65.39,65.97,65.37,65.36,64.31
2018-02-07,61.55,63.11,63.83,65.07,65.55,64.56,64.35,65.39,65.97,65.37,65.36
2018-02-08,60.94,61.55,63.11,63.83,65.07,65.55,64.56,64.35,65.39,65.97,65.37
2018-02-09,58.99,60.94,61.55,63.11,63.83,65.07,65.55,64.56,64.35,65.39,65.97
2018-02-12,59.08,58.99,60.94,61.55,63.11,63.83,65.07,65.55,64.56,64.35,65.39
2018-02-13,59.03,59.08,58.99,60.94,61.55,63.11,63.83,65.07,65.55,64.56,64.35
2018-02-14,60.51,59.03,59.08,58.99,60.94,61.55,63.11,63.83,65.07,65.55,64.56
2018-02-15,61.17,60.51,59.03,59.08,58.99,60.94,61.55,63.11,63.83,65.07,65.55
2018-02-16,61.55,61.17,60.51,59.03,59.08,58.99,60.94,61.55,63.11,63.83,65.07
2018-02-18,61.72,61.55,61.17,60.51,59.03,59.08,58.99,60.94,61.55,63.11,63.83
2018-02-19,62.38,61.72,61.55,61.17,60.51,59.03,59.08,58.99,60.94,61.55,63.11
2018-02-20,61.79,62.38,61.72,61.55,61.17,60.51,59.03,59.08,58.99,60.94,61.55
2018-02-21,61.52,61.79,62.38,61.72,61.55,61.17,60.51,59.03,59.08,58.99,60.94
2018-02-22,62.6,61.52,61.79,62.38,61.72,61.55,61.17,60.51,59.03,59.08,58.99
2018-02-23,63.41,62.6,61.52,61.79,62.38,61.72,61.55,61.17,60.51,59.03,59.08
2018-02-26,63.77,63.41,62.6,61.52,61.79,62.38,61.72,61.55,61.17,60.51,59.03
2018-02-27,62.9,63.77,63.41,62.6,61.52,61.79,62.38,61.72,61.55,61.17,60.51
2018-02-28,61.47,62.9,63.77,63.41,62.6,61.52,61.79,62.38,61.72,61.55,61.17
2018-03-01,60.8,61.47,62.9,63.77,63.41,62.6,61.52,61.79,62.38,61.72,61.55
2018-03-02,61.09,60.8,61.47,62.9,63.77,63.41,62.6,61.52,61.79,62.38,61.72
2018-03-05,62.39,61.09,60.8,61.47,62.9,63.77,63.41,62.6,61.52,61.79,62.38
2018-03-06,62.45,62.39,61.09,60.8,61.47,62.9,63.77,63.41,62.6,61.52,61.79
2018-03-07,61.02,62.45,62.39,61.09,60.8,61.47,62.9,63.77,63.41,62.6,61.52
2018-03-08,60.06,61.02,62.45,62.39,61.09,60.8,61.47,62.9,63.77,63.41,62.6
2018-03-09,61.92,60.06,61.02,62.45,62.39,61.09,60.8,61.47,62.9,63.77,63.41
2018-03-12,61.33,61.92,60.06,61.02,62.45,62.39,61.09,60.8,61.47,62.9,63.77
2018-03-13,60.75,61.33,61.92,60.06,61.02,62.45,62.39,61.09,60.8,61.47,62.9
2018-03-14,61.02,60.75,61.33,61.92,60.06,61.02,62.45,62.39,61.09,60.8,61.47
2018-03-15,61.25,61.02,60.75,61.33,61.92,60.06,61.02,62.45,62.39,61.09,60.8
2018-03-16,62.41,61.25,61.02,60.75,61.33,61.92,60.06,61.02,62.45,62.39,61.09
2018-03-19,62.13,62.41,61.25,61.02,60.75,61.33,61.92,60.06,61.02,62.45,62.39
2018-03-20,63.54,62.13,62.41,61.25,61.02,60.75,61.33,61.92,60.06,61.02,62.45
2018-03-21,64.95,63.54,62.13,62.41,61.25,61.02,60.75,61.33,61.92,60.06,61.02
2018-03-22,64.18,64.95,63.54,62.13,62.41,61.25,61.02,60.75,61.33,61.92,60.06
2018-03-23,65.71,64.18,64.95,63.54,62.13,62.41,61.25,61.02,60.75,61.33,61.92
2018-03-26,65.41,65.71,64.18,64.95,63.54,62.13,62.41,61.25,61.02,60.75,61.33
2018-03-27,65.18,65.41,65.71,64.18,64.95,63.54,62.13,62.41,61.25,61.02,60.75
2018-03-28,64.35,65.18,65.41,65.71,64.18,64.95,63.54,62.13,62.41,61.25,61.02
2018-03-29,64.87,64.35,65.18,65.41,65.71,64.18,64.95,63.54,62.13,62.41,61.25
2018-04-02,62.99,64.87,64.35,65.18,65.41,65.71,64.18,64.95,63.54,62.13,62.41
2018-04-03,63.46,62.99,64.87,64.35,65.18,65.41,65.71,64.18,64.95,63.54,62.13
2018-04-04,63.33,63.46,62.99,64.87,64.35,65.18,65.41,65.71,64.18,64.95,63.54
2018-04-05,63.54,63.33,63.46,62.99,64.87,64.35,65.18,65.41,65.71,64.18,64.95
2018-04-06,62.1,63.54,63.33,63.46,62.99,64.87,64.35,65.18,65.41,65.71,64.18
2018-04-09,63.43,62.1,63.54,63.33,63.46,62.99,64.87,64.35,65.18,65.41,65.71
2018-04-10,65.44,63.43,62.1,63.54,63.33,63.46,62.99,64.87,64.35,65.18,65.41
2018-04-11,66.74,65.44,63.43,62.1,63.54,63.33,63.46,62.99,64.87,64.35,65.18
2018-04-12,66.95,66.74,65.44,63.43,62.1,63.54,63.33,63.46,62.99,64.87,64.35
2018-04-13,67.33,66.95,66.74,65.44,63.43,62.1,63.54,63.33,63.46,62.99,64.87
2018-04-16,66.2,67.33,66.95,66.74,65.44,63.43,62.1,63.54,63.33,63.46,62.99
2018-04-17,66.51,66.2,67.33,66.95,66.74,65.44,63.43,62.1,63.54,63.33,63.46
2018-04-18,68.47,66.51,66.2,67.33,66.95,66.74,65.44,63.43,62.1,63.54,63.33
2018-04-19,68.33,68.47,66.51,66.2,67.33,66.95,66.74,65.44,63.43,62.1,63.54
2018-04-20,68.4,68.33,68.47,66.51,66.2,67.33,66.95,66.74,65.44,63.43,62.1
2018-04-23,68.47,68.4,68.33,68.47,66.51,66.2,67.33,66.95,66.74,65.44,63.43
2018-04-24,67.57,68.47,68.4,68.33,68.47,66.51,66.2,67.33,66.95,66.74,65.44
2018-04-25,67.92,67.57,68.47,68.4,68.33,68.47,66.51,66.2,67.33,66.95,66.74
2018-04-26,68.08,67.92,67.57,68.47,68.4,68.33,68.47,66.51,66.2,67.33,66.95
2018-04-27,67.98,68.08,67.92,67.57,68.47,68.4,68.33,68.47,66.51,66.2,67.33
2018-04-30,68.48,67.98,68.08,67.92,67.57,68.47,68.4,68.33,68.47,66.51,66.2
2018-05-01,67.13,68.48,67.98,68.08,67.92,67.57,68.47,68.4,68.33,68.47,66.51
2018-05-02,67.77,67.13,68.48,67.98,68.08,67.92,67.57,68.47,68.4,68.33,68.47
2018-05-03,68.26,67.77,67.13,68.48,67.98,68.08,67.92,67.57,68.47,68.4,68.33
2018-05-04,69.58,68.26,67.77,67.13,68.48,67.98,68.08,67.92,67.57,68.47,68.4
2018-05-07,70.62,69.58,68.26,67.77,67.13,68.48,67.98,68.08,67.92,67.57,68.47
2018-05-08,68.97,70.62,69.58,68.26,67.77,67.13,68.48,67.98,68.08,67.92,67.57
2018-05-09,71.05,68.97,70.62,69.58,68.26,67.77,67.13,68.48,67.98,68.08,67.92
2018-05-10,71.31,71.05,68.97,70.62,69.58,68.26,67.77,67.13,68.48,67.98,68.08
2018-05-11,70.68,71.31,71.05,68.97,70.62,69.58,68.26,67.77,67.13,68.48,67.98
2018-05-14,70.99,70.68,71.31,71.05,68.97,70.62,69.58,68.26,67.77,67.13,68.48
2018-05-15,71.37,70.99,70.68,71.31,71.05,68.97,70.62,69.58,68.26,67.77,67.13
2018-05-16,71.56,71.37,70.99,70.68,71.31,71.05,68.97,70.62,69.58,68.26,67.77
2018-05-17,71.57,71.56,71.37,70.99,70.68,71.31,71.05,68.97,70.62,69.58,68.26
2018-05-18,71.37,71.57,71.56,71.37,70.99,70.68,71.31,71.05,68.97,70.62,69.58
2018-05-21,72.35,71.37,71.57,71.56,71.37,70.99,70.68,71.31,71.05,68.97,70.62
2018-05-22,72.2,72.35,71.37,71.57,71.56,71.37,70.99,70.68,71.31,71.05,68.97
2018-05-23,71.71,72.2,72.35,71.37,71.57,71.56,71.37,70.99,70.68,71.31,71.05
2018-05-24,70.58,71.71,72.2,72.35,71.37,71.57,71.56,71.37,70.99,70.68,71.31
2018-05-25,67.78,70.58,71.71,72.2,72.35,71.37,71.57,71.56,71.37,70.99,70.68
2018-05-27,67.36,67.78,70.58,71.71,72.2,72.35,71.37,71.57,71.56,71.37,70.99
2018-05-28,67.05,67.36,67.78,70.58,71.71,72.2,72.35,71.37,71.57,71.56,71.37
2018-05-29,66.62,67.05,67.36,67.78,70.58,71.71,72.2,72.35,71.37,71.57,71.56
2018-05-30,68.08,66.62,67.05,67.36,67.78,70.58,71.71,72.2,72.35,71.37,71.57
2018-05-31,66.91,68.08,66.62,67.05,67.36,67.78,70.58,71.71,72.2,72.35,71.37
2018-06-01,65.77,66.91,68.08,66.62,67.05,67.36,67.78,70.58,71.71,72.2,72.35
2018-06-04,64.68,65.77,66.91,68.08,66.62,67.05,67.36,67.78,70.58,71.71,72.2
2018-06-05,65.46,64.68,65.77,66.91,68.08,66.62,67.05,67.36,67.78,70.58,71.71
2018-06-06,64.7,65.46,64.68,65.77,66.91,68.08,66.62,67.05,67.36,67.78,70.58
2018-06-07,65.89,64.7,65.46,64.68,65.77,66.91,68.08,66.62,67.05,67.36,67.78
2018-06-08,65.67,65.89,64.7,65.46,64.68,65.77,66.91,68.08,66.62,67.05,67.36
2018-06-11,66.03,65.67,65.89,64.7,65.46,64.68,65.77,66.91,68.08,66.62,67.05
2018-06-12,66.28,66.03,65.67,65.89,64.7,65.46,64.68,65.77,66.91,68.08,66.62
2018-06-13,66.52,66.28,66.03,65.67,65.89,64.7,65.46,64.68,65.77,66.91,68.08
2018-06-14,66.69,66.52,66.28,66.03,65.67,65.89,64.7,65.46,64.68,65.77,66.91
2018-06-15,64.85,66.69,66.52,66.28,66.03,65.67,65.89,64.7,65.46,64.68,65.77
2018-06-18,65.69,64.85,66.69,66.52,66.28,66.03,65.67,65.89,64.7,65.46,64.68
2018-06-19,64.9,65.69,64.85,66.69,66.52,66.28,66.03,65.67,65.89,64.7,65.46
2018-06-20,65.71,64.9,65.69,64.85,66.69,66.52,66.28,66.03,65.67,65.89,64.7
2018-06-21,64.86,65.71,64.9,65.69,64.85,66.69,66.52,66.28,66.03,65.67,65.89
2018-06-22,67.63,64.86,65.71,64.9,65.69,64.85,66.69,66.52,66.28,66.03,65.67
2018-06-25,67.04,67.63,64.86,65.71,64.9,65.69,64.85,66.69,66.52,66.28,66.03
2018-06-26,69.28,67.04,67.63,64.86,65.71,64.9,65.69,64.85,66.69,66.52,66.28
2018-06-27,71.26,69.28,67.04,67.63,64.86,65.71,64.9,65.69,64.85,66.69,66.52
2018-06-28,71.81,71.26,69.28,67.04,67.63,64.86,65.71,64.9,65.69,64.85,66.69
2018-06-29,72.46,71.81,71.26,69.28,67.04,67.63,64.86,65.71,64.9,65.69,64.85
2018-07-02,71.62,72.46,71.81,71.26,69.28,67.04,67.63,64.86,65.71,64.9,65.69
2018-07-03,71.59,71.62,72.46,71.81,71.26,69.28,67.04,67.63,64.86,65.71,64.9
2018-07-04,74.13,71.59,71.62,72.46,71.81,71.26,69.28,67.04,67.63,64.86,65.71
2018-07-05,70.63,74.13,71.59,71.62,72.46,71.81,71.26,69.28,67.04,67.63,64.86
2018-07-06,71.57,70.63,74.13,71.59,71.62,72.46,71.81,71.26,69.28,67.04,67.63
2018-07-09,71.98,71.57,70.63,74.13,71.59,71.62,72.46,71.81,71.26,69.28,67.04
2018-07-10,72.56,71.98,71.57,70.63,74.13,71.59,71.62,72.46,71.81,71.26,69.28
2018-07-11,68.86,72.56,71.98,71.57,70.63,74.13,71.59,71.62,72.46,71.81,71.26
2018-07-12,69.35,68.86,72.56,71.98,71.57,70.63,74.13,71.59,71.62,72.46,71.81
2018-07-13,69.95,69.35,68.86,72.56,71.98,71.57,70.63,74.13,71.59,71.62,72.46
2018-07-16,67.07,69.95,69.35,68.86,72.56,71.98,71.57,70.63,74.13,71.59,71.62
2018-07-17,67.16,67.07,69.95,69.35,68.86,72.56,71.98,71.57,70.63,74.13,71.59
2018-07-18,67.75,67.16,67.07,69.95,69.35,68.86,72.56,71.98,71.57,70.63,74.13
2018-07-19,68.24,67.75,67.16,67.07,69.95,69.35,68.86,72.56,71.98,71.57,70.63
2018-07-20,68.26,68.24,67.75,67.16,67.07,69.95,69.35,68.86,72.56,71.98,71.57
2018-07-23,66.75,68.26,68.24,67.75,67.16,67.07,69.95,69.35,68.86,72.56,71.98
